City,MonitorID,HouseID,Lon,Lat,Hour,Temp,RH,BP,PM2.5_adj,PM10_adj,NO2_adj,SO2_adj,CO_adj,O3_adj,Time_Texas,Date
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 06:00:00,11.65,76.25,30.45,10.885175,22.322355,27.228625,,0.244292025,,2024-12-20 00:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 07:00:00,11.175,77.0,30.4575,10.81055,22.0030475,28.7814125,,0.22769505,,2024-12-20 01:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 08:00:00,10.8,77.0,30.445,11.864825,23.885885,28.5966,,0.2281626,,2024-12-20 02:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 09:00:00,10.425,77.25,30.44,11.80485,23.6746475,27.3010875,,0.228587775,,2024-12-20 03:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 10:00:00,10.025,77.5,30.43,12.484175,24.8274675,27.4886875,,0.23607715,,2024-12-20 04:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 11:00:00,9.725,78.0,30.445,12.8088,25.3107325,29.0141375,,0.254431425,,2024-12-20 05:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 12:00:00,9.55,77.75,30.4725,13.523025,26.632085,35.699875,1.93994,0.525260525,,2024-12-20 06:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 13:00:00,9.9,77.75,30.5,15.066425,29.55368,28.12405,,0.29477805,,2024-12-20 07:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 14:00:00,11.875,76.75,30.525,14.639925,29.2522375,26.6957125,,0.258576775,,2024-12-20 08:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 15:00:00,14.3,69.0,30.5425,12.03535,25.84596,22.7675,,0.224329625,,2024-12-20 09:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 16:00:00,16.35,59.25,30.535,14.93895,32.81822,21.624075,,0.202314525,14.217635,2024-12-20 10:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 17:00:00,17.8,48.0,30.515,8.07715,21.78941,20.83455,,,15.53748,2024-12-20 11:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 18:00:00,19.075,39.0,30.475,17.91935,41.3706775,19.6910125,,0.1756137,22.86072,2024-12-20 12:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 19:00:00,19.9,35.75,30.4525,58.927175,117.84603,22.28565,,0.238585575,27.622265,2024-12-20 13:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 20:00:00,20.25,34.5,30.45,18.09575,42.476325,21.495825,,0.1755716,23.72315,2024-12-20 14:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 21:00:00,19.975,35.75,30.45,6.53315,20.8637325,24.2453125,,,19.646285,2024-12-20 15:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 22:00:00,19.075,34.75,30.4625,5.269225,18.4835775,25.6316625,,,17.689145,2024-12-20 16:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-20 23:00:00,17.6,42.25,30.465,5.796875,18.25077,31.37705,,0.17894575,10.093835,2024-12-20 17:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-21 00:00:00,15.5,51.0,30.47,9.44833333333333,23.5297166666667,31.0965833333333,,0.254401666666667,,2024-12-20 18:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-21 01:00:00,14.75,48.0,30.47,8.698075,22.37835,27.622025,,0.2290165,,2024-12-20 19:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-21 02:00:00,14.225,43.5,30.47,18.262625,40.5516575,23.0509875,,0.2513044,9.69531,2024-12-20 20:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-21 03:00:00,13.675,43.0,30.4825,7.3934,21.0792225,24.1303625,,0.17524475,9.99688,2024-12-20 21:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-21 04:00:00,12.625,48.0,30.49,5.7521,16.5339625,26.8623375,,0.20576815,,2024-12-20 22:00:00,2024-12-20
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-21 05:00:00,11.3,52.5,30.48,9.639825,22.924585,29.39595,,0.208777475,,2024-12-20 23:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 06:00:00,8.725,89.75,30.4325,10.453175,19.2956325,13.8274875,,0.292977625,9.083885,2024-12-20 00:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 07:00:00,8.275,91.0,30.4375,10.755825,19.6167925,13.1547625,,0.293542625,8.43864,2024-12-20 01:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 08:00:00,7.85,91.5,30.4325,11.431875,20.72767,12.852025,,0.2771415,8.10164333333333,2024-12-20 02:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 09:00:00,7.55,92.0,30.425,11.7565,21.210935,12.898475,,0.270867475,8.41484666666666,2024-12-20 03:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 10:00:00,7.1,93.0,30.42,11.6867,20.87387,13.4597,,0.281059575,8.73896,2024-12-20 04:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 11:00:00,6.75,93.0,30.4275,12.745025,22.7688,12.408025,,0.2763037,7.95386666666666,2024-12-20 05:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 12:00:00,6.45,93.75,30.4575,12.327075,22.53414,12.699525,,0.2836979,8.945045,2024-12-20 06:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 13:00:00,6.775,94.0,30.4875,13.12385,23.3495675,13.5073625,,0.32403935,9.47794,2024-12-20 07:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 14:00:00,13.2,77.5,30.5175,10.025125,20.858615,9.13623333333333,,0.2820353,8.45946999999999,2024-12-20 08:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 15:00:00,18.75,55.75,30.5375,10.11345,24.76395,,,0.20475225,25.011125,2024-12-20 09:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 16:00:00,17.95,53.75,30.5225,18.89785,41.12959,10.4646083333333,,0.2210434,46.948945,2024-12-20 10:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 17:00:00,19.25,46.25,30.5025,14.996775,35.085075,8.48659166666667,,0.208532,44.914875,2024-12-20 11:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 18:00:00,27.525,26.25,30.4775,37.832475,81.3840425,,,0.22135815,60.583415,2024-12-20 12:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 19:00:00,30.15,22.25,30.46,57.572425,118.911255,,,0.232537375,63.566515,2024-12-20 13:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 20:00:00,30.875,20.0,30.455,13.453575,37.6496625,3.60419583333333,,,52.1991,2024-12-20 14:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 21:00:00,26.775,25.25,30.455,5.743825,21.9662175,9.7533625,,,50.793315,2024-12-20 15:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 22:00:00,18.4,36.25,30.45,4.79285,17.289905,17.5995,2.32142,0.296102075,43.414815,2024-12-20 16:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-20 23:00:00,15.175,45.5,30.45,4.299075,14.6255225,19.4321125,,0.217446775,34.46303,2024-12-20 17:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-21 00:00:00,13.25,53.25,30.45,19.249925,41.6682,18.101575,,0.29797855,28.452575,2024-12-20 18:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-21 01:00:00,12.375,52.75,30.455,12.78815,29.6073875,14.6741625,,0.296551775,29.605225,2024-12-20 19:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-21 02:00:00,11.625,49.0,30.455,15.628425,35.1969625,10.2590375,,0.282698075,35.4789,2024-12-20 20:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-21 03:00:00,10.5,50.75,30.4675,7.646425,19.3062,10.8037,,0.247052075,35.961425,2024-12-20 21:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-21 04:00:00,9.275,53.25,30.48,5.969025,15.6628675,11.2372125,,0.225253875,32.874515,2024-12-20 22:00:00,2024-12-20
Beaumont,8145002444011,H15,-94.157451,30.100586,2024-12-21 05:00:00,7.825,58.0,30.465,2.77545,8.8897525,13.7899375,,0.2072395,29.63582,2024-12-20 23:00:00,2024-12-20
Beaumont,8145002444028,H09,-94.114602,30.123739,2024-12-21 00:00:00,11.45,65.0,30.44,4.8711,12.559665,6.867275,,0.26221545,38.88192,2024-12-20 18:00:00,2024-12-20
Beaumont,8145002444028,H09,-94.114602,30.123739,2024-12-21 01:00:00,12.4,53.75,30.44,10.936925,25.37163,5.79025,,0.269640825,42.895965,2024-12-20 19:00:00,2024-12-20
Beaumont,8145002444028,H09,-94.114602,30.123739,2024-12-21 02:00:00,12.375,48.5,30.4425,5.71315,16.3533375,,,0.2191979,47.37865,2024-12-20 20:00:00,2024-12-20
Beaumont,8145002444028,H09,-94.114602,30.123739,2024-12-21 03:00:00,11.6,47.75,30.455,4.47025,14.69187,,,0.219199525,47.808685,2024-12-20 21:00:00,2024-12-20
Beaumont,8145002444028,H09,-94.114602,30.123739,2024-12-21 04:00:00,10.5,52.75,30.46,4.30755,12.874725,5.1226,,0.252298875,41.032225,2024-12-20 22:00:00,2024-12-20
Beaumont,8145002444028,H09,-94.114602,30.123739,2024-12-21 05:00:00,9.175,60.0,30.4575,3.7437,10.6800975,5.5450125,,0.207870575,37.45748,2024-12-20 23:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 06:00:00,9.525,87.0,30.3825,10.945925,20.6990175,24.6810875,,0.273746575,,2024-12-20 00:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 07:00:00,9.075,87.25,30.39,10.8738,20.4515025,25.1234125,,0.2736559,,2024-12-20 01:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 08:00:00,8.7,88.25,30.3825,8.957775,16.71034,23.33055,,0.25338805,,2024-12-20 02:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 09:00:00,8.375,88.25,30.3775,8.905125,16.5531375,23.0142625,,0.25026405,,2024-12-20 03:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 10:00:00,8.175,88.75,30.37,8.874275,16.3966975,22.3047625,,0.25172355,,2024-12-20 04:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 11:00:00,7.75,88.75,30.3775,9.92045,18.25535,23.114175,,0.31189455,,2024-12-20 05:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 12:00:00,7.5,88.75,30.4075,10.6233,19.510575,24.1413,,0.31550695,,2024-12-20 06:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 13:00:00,7.575,88.75,30.435,11.750475,21.6110775,24.8684625,,0.332462825,,2024-12-20 07:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 14:00:00,11.2,79.75,30.46,10.45145,20.998715,22.84535,,0.27468975,13.865545,2024-12-20 08:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 15:00:00,13.1,72.25,30.48,8.50595,18.684795,18.6323,,0.2372336,21.800635,2024-12-20 09:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 16:00:00,14.95,63.5,30.475,9.521875,22.00054,17.639225,,0.2230677,32.01617,2024-12-20 10:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 17:00:00,16.9,49.25,30.455,6.07685,17.764455,17.1546,,0.176054925,40.156115,2024-12-20 11:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 18:00:00,18.7,39.25,30.425,5.965775,19.14104,15.80725,,,42.768095,2024-12-20 12:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 19:00:00,19.55,34.5,30.395,27.6459,60.027685,18.776225,,0.218172825,45.56863,2024-12-20 13:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 20:00:00,19.7,34.5,30.39,28.041875,60.788315,20.23055,,0.24072255,44.79567,2024-12-20 14:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 21:00:00,19.275,34.75,30.39,9.018375,25.4610675,21.6547625,,0.18462845,39.309365,2024-12-20 15:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 22:00:00,18.0,35.75,30.4,4.354825,16.46805,23.46095,,,37.471925,2024-12-20 16:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-20 23:00:00,15.775,42.75,30.4,4.759425,15.9321675,28.1001125,,0.188080575,25.501965,2024-12-20 17:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-21 00:00:00,13.45,51.75,30.4,5.5257,15.79719,28.800125,,0.25657235,14.411445,2024-12-20 18:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-21 01:00:00,12.925,49.75,30.4075,8.40785,21.2866475,22.4890875,,0.24174795,24.401005,2024-12-20 19:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-21 02:00:00,12.325,47.25,30.41,9.417925,23.3591525,20.7535375,,0.2380449,26.537595,2024-12-20 20:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-21 03:00:00,11.55,47.0,30.4175,4.08815,13.381085,20.759225,,0.1924502,27.08808,2024-12-20 21:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-21 04:00:00,10.2,54.5,30.43,3.14935,10.45644,24.01905,,0.20423685,16.61297,2024-12-20 22:00:00,2024-12-20
Beaumont,8145002444032,H32,-94.134255,30.117755,2024-12-21 05:00:00,8.75,59.5,30.42,4.044975,11.2223,26.077325,,0.2260424,12.81675,2024-12-20 23:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 06:00:00,10.075,82.25,30.4975,9.161925,18.0918275,9.4584125,1.43996,0.276747725,9.145495,2024-12-20 00:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 07:00:00,9.6,83.75,30.5025,9.089625,17.68297,8.9116,1.46688,0.2786218,9.718885,2024-12-20 01:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 08:00:00,9.3,83.75,30.495,9.4127,18.225935,6.24945,1.47249,0.272686425,9.852805,2024-12-20 02:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 09:00:00,8.775,84.5,30.49,8.9583,17.1943675,7.9337125,1.48287,0.26336255,8.94409,2024-12-20 03:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 10:00:00,8.55,85.25,30.4825,9.29585,17.68406,6.980375,1.32159,0.249881525,9.666455,2024-12-20 04:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 11:00:00,8.075,85.75,30.4925,8.848775,16.7065275,7.7951125,1.66756,0.28582075,8.410445,2024-12-20 05:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 12:00:00,7.875,85.75,30.5225,9.559725,17.9859375,8.0745125,1.78815,0.31364365,7.793725,2024-12-20 06:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 13:00:00,8.125,87.5,30.55,10.349,19.2740625,9.5022375,1.58645,0.299197775,8.19195,2024-12-20 07:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 14:00:00,10.625,82.5,30.575,9.2518,18.3280125,8.8734875,1.35145,0.28226555,12.93145,2024-12-20 08:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 15:00:00,14.85,66.25,30.5925,8.0275,18.87152,4.821725,,0.2408928,26.104535,2024-12-20 09:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 16:00:00,20.55,44.0,30.5975,7.395225,21.53296,,,0.19582895,42.82178,2024-12-20 10:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 17:00:00,23.1,34.5,30.5775,6.66385,21.83647,,,,48.74941,2024-12-20 11:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 18:00:00,23.925,28.75,30.5375,6.036325,21.5459225,,,,48.672705,2024-12-20 12:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 19:00:00,24.225,25.5,30.5075,10.906625,31.0240575,5.9808875,,0.173397875,45.72611,2024-12-20 13:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 20:00:00,21.85,29.25,30.5,28.745575,63.143195,7.828825,2.30393,0.239642725,41.953435,2024-12-20 14:00:00,2024-12-20
Beaumont,8145002444033,H35,-94.122242,30.116043,2024-12-20 21:00:00,20.45,29.75,30.5,32.237075,69.287065,6.330725,2.64721,0.2923247,44.287345,2024-12-20 15:00:00,2024-12-20
